# Project_code     RA                   Dec                  Release_date   Release_date_Mjd   Group_ous_id              Member_ous_id             Asdm_uid                   Field_of_view       
# 
  2013.1.00151.S   150.46422916666663   2.5545972222222217   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.53782916666663   2.6201722222222226   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.6050291666667    2.7064361111111106   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.13367083333333   2.457413888888889    2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.36964166666667   2.4701888888888885   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.35422916666667   2.486347222222222    2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.28197083333336   2.5470277777777777   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.99835000000004   2.576541666666667    2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.34659166666665   2.607238888888889    2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.16197083333336   2.6302500000000006   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.35132916666666   2.6894694444444442   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.31339166666666   2.7156305555555558   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.3134             2.716191666666667    2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.11494166666668   1.716877777777778    2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.12879999999998   2.7231972222222223   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.0994416666667    2.776002777777778    2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.91765833333332   2.793169444444445    2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.5734416666667    2.487188888888889    2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.72922916666667   2.505697222222222    2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.68255833333333   2.530213888888889    2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.64942916666666   2.5990388888888885   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.46467916666666   2.610497222222222    2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.87835833333335   2.6860583333333334   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.89815            2.7036972222222224   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.28895833333334   1.7662750000000003   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.28934166666664   1.7675138888888893   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.28950833333334   1.767091666666667    2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.1447416666667    1.7776472222222224   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.95474166666668   1.7970972222222223   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.21202083333333   1.8186805555555559   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.23439166666665   1.823755555555556    2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.98019166666663   1.9306111111111117   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.5595083333333    1.6608638888888891   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.78262083333334   1.6982861111111114   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.83832916666665   1.7132527777777784   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.54485            1.7186361111111113   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.6935             1.722911111111111    2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.32187916666666   1.9396944444444444   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.31537916666665   1.8858499999999998   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.7981             2.1054277777777775   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.87717916666668   2.283875             2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.8031291666667    2.2996583333333334   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.9815791666667    2.315002777777778    2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.04352916666673   1.8687361111111114   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.11589166666667   2.1230527777777777   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.07467916666667   1.9818472222222228   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.97442916666662   2.1118555555555556   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.03980833333333   2.0284194444444448   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.7326416666667    2.0147583333333334   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.99077916666667   2.132522222222222    2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.43870833333335   1.792358333333333    2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.40887083333334   1.7599722222222223   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.44765000000004   1.8951333333333333   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   149.87405            1.9088138888888888   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00151.S   150.5136083333334    2.1227416666666667   2016-03-10     57457.0            uid://A001/X146/X5        uid://A001/X146/X6        uid://A002/X955e59/X1727   26.25               
  2013.1.00815.S   149.98558333333332   2.207527777777778    2016-05-25     57533.0            uid://A001/X121/X24e      uid://A001/X121/X24f      uid://A002/X9e4650/X1dd9   23.904127626737544  
  2013.1.01258.S   150.08981524904783   2.5940032591884816   2016-06-05     57544.0            uid://A001/X122/X3cb      uid://A001/X122/X3cc      uid://A002/X9896b4/X5d1e   122.35350542682271  
  2012.1.00978.S   150.22715            2.576436111111111    2016-07-31     57600.0            uid://A002/X7fb989/X94    uid://A002/X7fb989/X95    uid://A002/X84187d/X3da5   18.005015429615316  
  2013.1.00171.S   150.28993333333332   2.4548194444444444   2016-08-01     57601.0            uid://A001/X122/X47b      uid://A001/X122/X47c      uid://A002/Xa0b40d/X7be9   62.87915376166931   
  2013.1.00171.S   150.16283333333334   2.6220166666666667   2016-08-01     57601.0            uid://A001/X122/X47b      uid://A001/X122/X47c      uid://A002/Xa0b40d/X7be9   62.87915376166931   
  2013.1.00171.S   150.446              2.0435061111111112   2016-08-01     57601.0            uid://A001/X122/X47b      uid://A001/X122/X47c      uid://A002/Xa0b40d/X7be9   62.87915376166931   
  2013.1.00171.S   150.32083333333333   2.3329583333333335   2016-08-01     57601.0            uid://A001/X122/X47b      uid://A001/X122/X47c      uid://A002/Xa0b40d/X7be9   62.87915376166931   
  2013.1.00171.S   150.01862916666667   2.2185380555555554   2016-08-04     57604.0            uid://A001/X122/X473      uid://A001/X122/X474      uid://A002/Xa0b40d/X791a   65.25917593476032   
  2013.1.00171.S   150.42800000000003   2.5586527777777777   2016-08-04     57604.0            uid://A001/X122/X473      uid://A001/X122/X474      uid://A002/Xa0b40d/X791a   65.25917593476032   
  2013.1.00171.S   150.28852916666668   2.3818750000000004   2016-08-04     57604.0            uid://A001/X122/X473      uid://A001/X122/X474      uid://A002/Xa0b40d/X791a   65.25917593476032   
  2013.1.00171.S   149.36804166666667   2.4283944444444447   2016-08-04     57604.0            uid://A001/X122/X473      uid://A001/X122/X474      uid://A002/Xa0b40d/X791a   65.25917593476032   
  2013.1.00171.S   149.842125           1.6051472222222223   2016-08-04     57604.0            uid://A001/X122/X473      uid://A001/X122/X474      uid://A002/Xa0b40d/X791a   65.25917593476032   
  2012.1.00978.S   150.07839166666668   2.4705694444444446   2016-09-10     57641.0            uid://A002/X7fb989/X98    uid://A002/X7fb989/X99    uid://A002/X84187d/X3a6c   18.691415945261983  
  2012.1.00596.S   150.15839            2.1396000000000006   2016-11-20     57712.0            uid://A002/X5ce05d/Xf7    uid://A002/X5ce05d/Xf8    uid://A002/X7f18fb/X9b9    9.38082681284312    
  2015.1.00695.S   150.41379166666667   2.2905               2016-12-17     57739.0            uid://A001/X2d8/X423      uid://A001/X2d8/X424      uid://A002/Xacdf75/X186e   24.00072350221138   
  2015.1.00695.S   150.11779166666668   2.266805555555556    2016-12-17     57739.0            uid://A001/X2d8/X41f      uid://A001/X2d8/X420      uid://A002/Xacc268/Xeb3    24.696823607996617  
  2015.1.00695.S   150.47320833333333   1.904111111111111    2016-12-22     57744.0            uid://A001/X2d8/X42b      uid://A001/X2d8/X42c      uid://A002/Xac97ce/X8e4    23.96471982430909   
  2015.1.00695.S   150.50870833333335   2.160388888888889    2016-12-22     57744.0            uid://A001/X2d8/X427      uid://A001/X2d8/X428      uid://A002/Xacca73/X3308   23.982873932181057  
