Project code,Source name,RA,Dec,Galactic longitude,Galactic latitude,Band,Spatial resolution,Frequency resolution,Array,Mosaic,Integration,Release date,Frequency support,Velocity resolution,Pol products,Observation date,PI name,SB name,Proposal authors,Line sensitivity (10 km/s),Continuum sensitivity,PWV,Group ous id,Member ous id,Asdm uid,Project title,Project type,Scan intent,Field of view,Largest angular scale,QA2 Status,COUNT,Science keyword,Scientific category,ASA_PROJECT_CODE
2012.1.00076.S,ID209,149.7937,2.105028888888889,236.67915866283192,41.79817330146168,6,1.0370847508457355,31250.0,12m,,2812.32,2015-02-05,"[213.34..215.34GHz,31250.00kHz, XX YY] U [216.33..218.33GHz,31250.00kHz, XX YY] U [229.53..231.53GHz,31250.00kHz, XX YY] U [231.33..233.33GHz,31250.00kHz, XX YY]",40152.16590414642,XX YY,2014-01-01 05:36:29,"Scott, Kimberly",Multi-sourceID209_232_12m_C32-1,"Scoville, Nick; Sanders, David; Yan, Lin; Schinnerer, Eva; Sheth, Kartik; Jablonka, Pascale; Kartaltepe, Jeyhan; Combes, Francoise;",0.9114963458153957,0.027974331936193916,2.4934444,uid://A002/X5ce05d/X50,uid://A002/X5ce05d/X51,uid://A002/X77da97/X122d,The evolution in the molecular gas content of Luminous Infrared Galaxies at z = 0.25-0.65,S,TARGET WVR,28.208784210604026,5.1002063881270185,Y,5,Luminous and Ultra-Luminous Infra-Red Galaxies (LIRG & ULIRG),Galaxy evolution,2012.1.00076.S
2012.1.00076.S,ID247,149.72145,2.6050180555555555,236.0741825564403,42.02734893547202,6,1.0411497351608749,31250.0,12m,,2812.32,2015-02-05,"[213.34..215.34GHz,31250.00kHz, XX YY] U [216.33..218.33GHz,31250.00kHz, XX YY] U [229.53..231.53GHz,31250.00kHz, XX YY] U [231.33..233.33GHz,31250.00kHz, XX YY]",40152.16590414642,XX YY,2014-01-01 05:36:29,"Scott, Kimberly",Multi-sourceID209_232_12m_C32-1,"Scoville, Nick; Sanders, David; Yan, Lin; Schinnerer, Eva; Sheth, Kartik; Jablonka, Pascale; Kartaltepe, Jeyhan; Combes, Francoise;",0.9127197050514457,0.028013334487181338,2.4934444,uid://A002/X5ce05d/X50,uid://A002/X5ce05d/X51,uid://A002/X77da97/X122d,The evolution in the molecular gas content of Luminous Infrared Galaxies at z = 0.25-0.65,S,TARGET WVR,28.208784210604026,5.12414621294052,Y,5,Luminous and Ultra-Luminous Infra-Red Galaxies (LIRG & ULIRG),Galaxy evolution,2012.1.00076.S
2012.1.00076.S,ID107,150.41289166666667,2.279095,236.9721522464506,42.40305210370884,6,1.0469241829963241,31250.0,12m,,544.32,2015-02-11,"[245.13..247.13GHz,31250.00kHz, XX YY] U [246.93..248.93GHz,31250.00kHz, XX YY] U [260.39..262.39GHz,31250.00kHz, XX YY] U [263.13..265.13GHz,31250.00kHz, XX YY]",35336.550668579584,XX YY,2014-01-11 06:27:45,"Scott, Kimberly",Multi-sourceID177_264_12m_C32-1,"Scoville, Nick; Sanders, David; Yan, Lin; Schinnerer, Eva; Sheth, Kartik; Jablonka, Pascale; Kartaltepe, Jeyhan; Combes, Francoise;",2.27770081684231,0.07639938541398922,2.5745943,uid://A002/X5ce05d/X44,uid://A002/X5ce05d/X45,uid://A002/X78774a/Xb17,The evolution in the molecular gas content of Luminous Infrared Galaxies at z = 0.25-0.65,S,TARGET WVR,24.693079391671574,4.763707613270423,Y,5,Luminous and Ultra-Luminous Infra-Red Galaxies (LIRG & ULIRG),Galaxy evolution,2012.1.00076.S
2012.1.00076.S,ID112,150.0221416666667,2.026533888888889,236.94292496972741,41.93852250245513,6,1.0452578702017861,31250.0,12m,,544.32,2015-02-11,"[245.13..247.13GHz,31250.00kHz, XX YY] U [246.93..248.93GHz,31250.00kHz, XX YY] U [260.39..262.39GHz,31250.00kHz, XX YY] U [263.13..265.13GHz,31250.00kHz, XX YY]",35336.550668579584,XX YY,2014-01-11 06:27:45,"Scott, Kimberly",Multi-sourceID177_264_12m_C32-1,"Scoville, Nick; Sanders, David; Yan, Lin; Schinnerer, Eva; Sheth, Kartik; Jablonka, Pascale; Kartaltepe, Jeyhan; Combes, Francoise;",2.2759466702892244,0.07633581588401299,2.5745943,uid://A002/X5ce05d/X44,uid://A002/X5ce05d/X45,uid://A002/X78774a/Xb17,The evolution in the molecular gas content of Luminous Infrared Galaxies at z = 0.25-0.65,S,TARGET WVR,24.693079391671574,4.756125567622461,Y,5,Luminous and Ultra-Luminous Infra-Red Galaxies (LIRG & ULIRG),Galaxy evolution,2012.1.00076.S
2012.1.00076.S,ID117,150.15142916666667,1.9359869444444446,237.14313102069184,41.99080390788796,6,1.044317742334087,31250.0,12m,,544.32,2015-02-11,"[245.13..247.13GHz,31250.00kHz, XX YY] U [246.93..248.93GHz,31250.00kHz, XX YY] U [260.39..262.39GHz,31250.00kHz, XX YY] U [263.13..265.13GHz,31250.00kHz, XX YY]",35336.550668579584,XX YY,2014-01-11 06:27:45,"Scott, Kimberly",Multi-sourceID177_264_12m_C32-1,"Scoville, Nick; Sanders, David; Yan, Lin; Schinnerer, Eva; Sheth, Kartik; Jablonka, Pascale; Kartaltepe, Jeyhan; Combes, Francoise;",2.2753236423453362,0.07631323796295694,2.5745943,uid://A002/X5ce05d/X44,uid://A002/X5ce05d/X45,uid://A002/X78774a/Xb17,The evolution in the molecular gas content of Luminous Infrared Galaxies at z = 0.25-0.65,S,TARGET WVR,24.693079391671574,4.751847803908965,Y,5,Luminous and Ultra-Luminous Infra-Red Galaxies (LIRG & ULIRG),Galaxy evolution,2012.1.00076.S
2012.1.00076.S,ID158,150.59732083333333,2.4451980555555557,236.93415646865913,42.6495525105744,6,0.80867932071744597,31250.0,12m,,483.84,2015-02-11,"[233.06..235.06GHz,31250.00kHz, XX YY] U [234.48..236.49GHz,31250.00kHz, XX YY] U [249.25..251.26GHz,31250.00kHz, XX YY] U [251.05..253.06GHz,31250.00kHz, XX YY]",37022.31888382715,XX YY,2013-12-26 05:49:04,"Scott, Kimberly",Multi-sourceID192_252_12m_C32-1,"Scoville, Nick; Sanders, David; Yan, Lin; Schinnerer, Eva; Sheth, Kartik; Jablonka, Pascale; Kartaltepe, Jeyhan; Combes, Francoise;",3.0496046674358444,0.09869072318561446,3.8555725,uid://A002/X5ce05d/X48,uid://A002/X5ce05d/X49,uid://A002/X773c52/X2b1,The evolution in the molecular gas content of Luminous Infrared Galaxies at z = 0.25-0.65,S,TARGET WVR,25.920048209946096,5.542629875217105,Y,5,Luminous and Ultra-Luminous Infra-Red Galaxies (LIRG & ULIRG),Galaxy evolution,2012.1.00076.S
2012.1.00076.S,ID163,150.41145833333334,2.3574580555555555,236.88463847308412,42.447434406449695,6,0.80670915239453,31250.0,12m,,483.84,2015-02-11,"[233.06..235.06GHz,31250.00kHz, XX YY] U [234.48..236.49GHz,31250.00kHz, XX YY] U [249.25..251.26GHz,31250.00kHz, XX YY] U [251.05..253.06GHz,31250.00kHz, XX YY]",37022.31888382715,XX YY,2013-12-26 05:49:04,"Scott, Kimberly",Multi-sourceID192_252_12m_C32-1,"Scoville, Nick; Sanders, David; Yan, Lin; Schinnerer, Eva; Sheth, Kartik; Jablonka, Pascale; Kartaltepe, Jeyhan; Combes, Francoise;",3.0484678625789394,0.0986537580697005,3.8555725,uid://A002/X5ce05d/X48,uid://A002/X5ce05d/X49,uid://A002/X773c52/X2b1,The evolution in the molecular gas content of Luminous Infrared Galaxies at z = 0.25-0.65,S,TARGET WVR,25.920048209946096,5.546955279398795,Y,5,Luminous and Ultra-Luminous Infra-Red Galaxies (LIRG & ULIRG),Galaxy evolution,2012.1.00076.S
2012.1.00076.S,ID177,150.14837083333333,1.7507311111111112,237.34281761021384,41.880065345805605,6,1.0427588033417616,31250.0,12m,,544.32,2015-02-11,"[245.13..247.13GHz,31250.00kHz, XX YY] U [246.93..248.93GHz,31250.00kHz, XX YY] U [260.39..262.39GHz,31250.00kHz, XX YY] U [263.13..265.13GHz,31250.00kHz, XX YY]",35336.550668579584,XX YY,2014-01-11 06:27:45,"Scott, Kimberly",Multi-sourceID177_264_12m_C32-1,"Scoville, Nick; Sanders, David; Yan, Lin; Schinnerer, Eva; Sheth, Kartik; Jablonka, Pascale; Kartaltepe, Jeyhan; Combes, Francoise;",2.274058522452753,0.076267391821929,2.5745943,uid://A002/X5ce05d/X44,uid://A002/X5ce05d/X45,uid://A002/X78774a/Xb17,The evolution in the molecular gas content of Luminous Infrared Galaxies at z = 0.25-0.65,S,TARGET WVR,24.693079391671574,4.744754329837987,Y,5,Luminous and Ultra-Luminous Infra-Red Galaxies (LIRG & ULIRG),Galaxy evolution,2012.1.00076.S
2012.1.00076.S,ID192,149.85702083333334,2.6027230555555554,236.18144697507682,42.1369346854675,6,0.80465073060079761,31250.0,12m,,483.84,2015-02-11,"[233.06..235.06GHz,31250.00kHz, XX YY] U [234.48..236.49GHz,31250.00kHz, XX YY] U [249.25..251.26GHz,31250.00kHz, XX YY] U [251.05..253.06GHz,31250.00kHz, XX YY]",37022.31888382715,XX YY,2013-12-26 05:49:04,"Scott, Kimberly",Multi-sourceID192_252_12m_C32-1,"Scoville, Nick; Sanders, David; Yan, Lin; Schinnerer, Eva; Sheth, Kartik; Jablonka, Pascale; Kartaltepe, Jeyhan; Combes, Francoise;",3.0516593912754684,0.09875753613703518,3.8555725,uid://A002/X5ce05d/X48,uid://A002/X5ce05d/X49,uid://A002/X773c52/X2b1,The evolution in the molecular gas content of Luminous Infrared Galaxies at z = 0.25-0.65,S,TARGET WVR,25.920048209946096,5.586136427047968,Y,5,Luminous and Ultra-Luminous Infra-Red Galaxies (LIRG & ULIRG),Galaxy evolution,2012.1.00076.S
2012.1.00076.S,ID204,149.7685,1.8034130555555559,236.98845664435396,41.602528573015206,6,0.79825909125060546,31250.0,12m,,483.84,2015-02-11,"[233.06..235.06GHz,31250.00kHz, XX YY] U [234.48..236.49GHz,31250.00kHz, XX YY] U [249.25..251.26GHz,31250.00kHz, XX YY] U [251.05..253.06GHz,31250.00kHz, XX YY]",37022.31888382715,XX YY,2013-12-26 05:49:04,"Scott, Kimberly",Multi-sourceID192_252_12m_C32-1,"Scoville, Nick; Sanders, David; Yan, Lin; Schinnerer, Eva; Sheth, Kartik; Jablonka, Pascale; Kartaltepe, Jeyhan; Combes, Francoise;",3.0414145768430143,0.09842441007466524,3.8555725,uid://A002/X5ce05d/X48,uid://A002/X5ce05d/X49,uid://A002/X773c52/X2b1,The evolution in the molecular gas content of Luminous Infrared Galaxies at z = 0.25-0.65,S,TARGET WVR,25.920048209946096,5.550048653434055,Y,5,Luminous and Ultra-Luminous Infra-Red Galaxies (LIRG & ULIRG),Galaxy evolution,2012.1.00076.S
2012.1.00952.S,PACS-819,149.98141666666666,2.2531944444444445,236.66280053673222,42.03690212546521,3,1.0727934006042736,976.5625,12m,,1814.4,2015-02-21,"[93.01..94.89GHz,976.56kHz, XX YY]",3085.3607268431256,XX YY,2013-11-06 10:01:53,"Silverman, John",Multi-source-pacs819,"Kashino, Daichi; Rodighiero, Giulia; Nagao, Tohru; Sanders, David; Onodera, Masato; Lutz, Dieter; Renzini, Alvio; Sugiyama, Naoshi; Arimoto, Nobuo; Kartaltepe, Jeyhan; Daddi, Emanuele;",1.0589958157879076,0.04327976196608593,3.2014785,uid://A002/X5d7935/X2a0,uid://A002/X5d7935/X2a1,uid://A002/X71e4ae/X17db,Molecular gas content of EXTREME outliers from the star-forming main sequence at z~1.5,S,TARGET WVR,67.05586728258146,7.28087992865701,Y,1,"Starbursts, star formation",Active galaxies,2012.1.00952.S
2012.1.00952.S,PACS-830,150.036375,2.317361111111111,236.63512526575187,42.118822951010216,3,1.073356483890525,976.5625,12m,,1814.4,2015-02-21,"[93.01..94.89GHz,976.56kHz, XX YY]",3085.3607268431256,XX YY,2013-11-06 10:01:53,"Silverman, John",Multi-source-pacs819,"Kashino, Daichi; Rodighiero, Giulia; Nagao, Tohru; Sanders, David; Onodera, Masato; Lutz, Dieter; Renzini, Alvio; Sugiyama, Naoshi; Arimoto, Nobuo; Kartaltepe, Jeyhan; Daddi, Emanuele;",1.0590929243462823,0.04328373066476128,3.2014785,uid://A002/X5d7935/X2a0,uid://A002/X5d7935/X2a1,uid://A002/X71e4ae/X17db,Molecular gas content of EXTREME outliers from the star-forming main sequence at z~1.5,S,TARGET WVR,67.05586728258146,7.28470148627912,Y,1,"Starbursts, star formation",Active galaxies,2012.1.00952.S
2012.1.00076.S,ID093,149.90395,1.783325,237.11588523221394,41.700846797139675,6,0.91748580316390338,31250.0,12m,,393.12,2015-02-28,"[254.44..256.44GHz,31250.00kHz, XX YY] U [257.44..259.44GHz,31250.00kHz, XX YY] U [270.42..272.42GHz,31250.00kHz, XX YY] U [271.92..273.92GHz,31250.00kHz, XX YY]",34202.2963707397,XX YY,2014-02-25 05:26:48,"Scott, Kimberly",Multi-sourceID125_273_12m_C32-1,"Scoville, Nick; Sanders, David; Yan, Lin; Schinnerer, Eva; Sheth, Kartik; Jablonka, Pascale; Kartaltepe, Jeyhan; Combes, Francoise;",1.9682890437868796,0.06725560911907459,0.8005886,uid://A002/X5ce05d/X40,uid://A002/X5ce05d/X41,uid://A002/X7b492c/X8fc,The evolution in the molecular gas content of Luminous Infrared Galaxies at z = 0.25-0.65,S,TARGET WVR,23.847135374122,4.250497135834387,Y,5,Luminous and Ultra-Luminous Infra-Red Galaxies (LIRG & ULIRG),Galaxy evolution,2012.1.00076.S
2012.1.00076.S,ID098,150.68932916666665,2.680503055555556,236.74579349113787,42.86094827838693,6,0.91799640474361455,31250.0,12m,,393.12,2015-02-28,"[254.44..256.44GHz,31250.00kHz, XX YY] U [257.44..259.44GHz,31250.00kHz, XX YY] U [270.42..272.42GHz,31250.00kHz, XX YY] U [271.92..273.92GHz,31250.00kHz, XX YY]",34202.2963707397,XX YY,2014-02-25 05:26:48,"Scott, Kimberly",Multi-sourceID125_273_12m_C32-1,"Scoville, Nick; Sanders, David; Yan, Lin; Schinnerer, Eva; Sheth, Kartik; Jablonka, Pascale; Kartaltepe, Jeyhan; Combes, Francoise;",1.9712123266081918,0.06737203141958999,0.8005886,uid://A002/X5ce05d/X40,uid://A002/X5ce05d/X41,uid://A002/X7b492c/X8fc,The evolution in the molecular gas content of Luminous Infrared Galaxies at z = 0.25-0.65,S,TARGET WVR,23.847135374122,4.2528626335288795,Y,5,Luminous and Ultra-Luminous Infra-Red Galaxies (LIRG & ULIRG),Galaxy evolution,2012.1.00076.S
2012.1.00076.S,ID125,149.59072916666668,2.8058230555555554,235.75187949803933,42.03509922399467,6,0.92930673918878226,31250.0,12m,,393.12,2015-02-28,"[254.44..256.44GHz,31250.00kHz, XX YY] U [257.44..259.44GHz,31250.00kHz, XX YY] U [270.42..272.42GHz,31250.00kHz, XX YY] U [271.92..273.92GHz,31250.00kHz, XX YY]",34202.2963707397,XX YY,2014-02-25 05:26:48,"Scott, Kimberly",Multi-sourceID125_273_12m_C32-1,"Scoville, Nick; Sanders, David; Yan, Lin; Schinnerer, Eva; Sheth, Kartik; Jablonka, Pascale; Kartaltepe, Jeyhan; Combes, Francoise;",1.97163198977137,0.0673887449397472,0.8005886,uid://A002/X5ce05d/X40,uid://A002/X5ce05d/X41,uid://A002/X7b492c/X8fc,The evolution in the molecular gas content of Luminous Infrared Galaxies at z = 0.25-0.65,S,TARGET WVR,23.847135374122,4.305260767645758,Y,5,Luminous and Ultra-Luminous Infra-Red Galaxies (LIRG & ULIRG),Galaxy evolution,2012.1.00076.S
2012.1.00076.S,ID143,149.7996,2.1401030555555556,236.6453733611737,41.82328964476873,6,0.92149392944898612,31250.0,12m,,393.12,2015-02-28,"[254.44..256.44GHz,31250.00kHz, XX YY] U [257.44..259.44GHz,31250.00kHz, XX YY] U [270.42..272.42GHz,31250.00kHz, XX YY] U [271.92..273.92GHz,31250.00kHz, XX YY]",34202.2963707397,XX YY,2014-02-25 05:26:48,"Scott, Kimberly",Multi-sourceID125_273_12m_C32-1,"Scoville, Nick; Sanders, David; Yan, Lin; Schinnerer, Eva; Sheth, Kartik; Jablonka, Pascale; Kartaltepe, Jeyhan; Combes, Francoise;",1.9694346269046141,0.06730123287481607,0.8005886,uid://A002/X5ce05d/X40,uid://A002/X5ce05d/X41,uid://A002/X7b492c/X8fc,The evolution in the molecular gas content of Luminous Infrared Galaxies at z = 0.25-0.65,S,TARGET WVR,23.847135374122,4.269065847454836,Y,5,Luminous and Ultra-Luminous Infra-Red Galaxies (LIRG & ULIRG),Galaxy evolution,2012.1.00076.S
2012.1.00076.S,ID182,149.7778291666667,1.7362938888888888,237.0686591989936,41.57101000932613,6,0.89670097313168085,31250.0,12m,,2842.56,2015-02-28,"[225.16..227.17GHz,31250.00kHz, XX YY] U [227.86..229.88GHz,31250.00kHz, XX YY] U [240.98..243.00GHz,31250.00kHz, XX YY] U [242.78..244.80GHz,31250.00kHz, XX YY]",38271.29606664603,XX YY,2014-01-14 06:37:20,"Scott, Kimberly",Multi-sourceID220_244_12m_C32-1,"Scoville, Nick; Sanders, David; Yan, Lin; Schinnerer, Eva; Sheth, Kartik; Jablonka, Pascale; Kartaltepe, Jeyhan; Combes, Francoise;",0.9303364288957302,0.029696660226967424,1.2685639,uid://A002/X5ce05d/X54,uid://A002/X5ce05d/X55,uid://A002/X78cd19/X14ef,The evolution in the molecular gas content of Luminous Infrared Galaxies at z = 0.25-0.65,S,TARGET WVR,26.811865216056987,6.018513496848685,Y,5,Luminous and Ultra-Luminous Infra-Red Galaxies (LIRG & ULIRG),Galaxy evolution,2012.1.00076.S
2012.1.00076.S,ID217,150.40892083333333,2.0347488888888887,237.2375796808401,42.25739167299803,6,0.93880560549632086,31250.0,12m,,2751.84,2015-02-28,"[225.16..227.17GHz,31250.00kHz, XX YY] U [227.86..229.88GHz,31250.00kHz, XX YY] U [240.98..243.00GHz,31250.00kHz, XX YY] U [242.78..244.80GHz,31250.00kHz, XX YY]",38271.33961694541,XX YY,2014-01-15 06:23:49,"Scott, Kimberly",Multi-sourceID217_244_12m_C32-1,"Scoville, Nick; Sanders, David; Yan, Lin; Schinnerer, Eva; Sheth, Kartik; Jablonka, Pascale; Kartaltepe, Jeyhan; Combes, Francoise;",0.9075193595223623,0.028970319250713694,1.5378416,uid://A002/X5ce05d/X4c,uid://A002/X5ce05d/X4d,uid://A002/X78e6fe/X8cf,The evolution in the molecular gas content of Luminous Infrared Galaxies at z = 0.25-0.65,S,TARGET WVR,26.81188063884565,5.89798509002157,Y,5,Luminous and Ultra-Luminous Infra-Red Galaxies (LIRG & ULIRG),Galaxy evolution,2012.1.00076.S
2012.1.00076.S,ID220,150.25325,1.7419261111111108,237.43492968040914,41.95987393658899,6,0.89727155520120283,31250.0,12m,,2842.56,2015-02-28,"[225.16..227.17GHz,31250.00kHz, XX YY] U [227.86..229.88GHz,31250.00kHz, XX YY] U [240.98..243.00GHz,31250.00kHz, XX YY] U [242.78..244.80GHz,31250.00kHz, XX YY]",38271.29606664603,XX YY,2014-01-14 06:37:20,"Scott, Kimberly",Multi-sourceID220_244_12m_C32-1,"Scoville, Nick; Sanders, David; Yan, Lin; Schinnerer, Eva; Sheth, Kartik; Jablonka, Pascale; Kartaltepe, Jeyhan; Combes, Francoise;",0.9303476168218394,0.029697048968053197,1.2685639,uid://A002/X5ce05d/X54,uid://A002/X5ce05d/X55,uid://A002/X78cd19/X14ef,The evolution in the molecular gas content of Luminous Infrared Galaxies at z = 0.25-0.65,S,TARGET WVR,26.811865216056987,6.045614530302473,Y,5,Luminous and Ultra-Luminous Infra-Red Galaxies (LIRG & ULIRG),Galaxy evolution,2012.1.00076.S
2012.1.00076.S,ID225,150.39309166666666,2.000455,237.2626859636215,42.224515328920795,6,0.93861341972509293,31250.0,12m,,2751.84,2015-02-28,"[225.16..227.17GHz,31250.00kHz, XX YY] U [227.86..229.88GHz,31250.00kHz, XX YY] U [240.98..243.00GHz,31250.00kHz, XX YY] U [242.78..244.80GHz,31250.00kHz, XX YY]",38271.33961694541,XX YY,2014-01-15 06:23:49,"Scott, Kimberly",Multi-sourceID217_244_12m_C32-1,"Scoville, Nick; Sanders, David; Yan, Lin; Schinnerer, Eva; Sheth, Kartik; Jablonka, Pascale; Kartaltepe, Jeyhan; Combes, Francoise;",0.9074519375648525,0.028967976435126615,1.5378416,uid://A002/X5ce05d/X4c,uid://A002/X5ce05d/X4d,uid://A002/X78e6fe/X8cf,The evolution in the molecular gas content of Luminous Infrared Galaxies at z = 0.25-0.65,S,TARGET WVR,26.81188063884565,5.896649155162384,Y,5,Luminous and Ultra-Luminous Infra-Red Galaxies (LIRG & ULIRG),Galaxy evolution,2012.1.00076.S
2012.1.00076.S,ID239,150.54535,1.9082680555555556,237.48403856555592,42.29390819691394,6,1.1471169451080911,31250.0,12m,,2630.88,2015-03-10,"[213.32..215.33GHz,31250.00kHz, XX YY] U [216.31..218.33GHz,31250.00kHz, XX YY] U [229.51..231.53GHz,31250.00kHz, XX YY] U [231.31..233.33GHz,31250.00kHz, XX YY]",40152.90814995393,XX YY,2014-01-15 08:12:11,"Scott, Kimberly",Multi-sourceID244_232_12m_C32-1,"Scoville, Nick; Sanders, David; Yan, Lin; Schinnerer, Eva; Sheth, Kartik; Jablonka, Pascale; Kartaltepe, Jeyhan; Combes, Francoise;",0.8336994868883113,0.02555660617574778,0.77195007,uid://A002/X5ce05d/X58,uid://A002/X5ce05d/X59,uid://A002/X78e6fe/Xb88,The evolution in the molecular gas content of Luminous Infrared Galaxies at z = 0.25-0.65,S,TARGET WVR,28.211178249074305,7.261617062235877,Y,5,Luminous and Ultra-Luminous Infra-Red Galaxies (LIRG & ULIRG),Galaxy evolution,2012.1.00076.S
2012.1.00076.S,ID244,150.36714166666667,2.8276719444444445,236.32896881057889,42.68317414242202,6,1.1551117478657895,31250.0,12m,,2630.88,2015-03-10,"[213.32..215.33GHz,31250.00kHz, XX YY] U [216.31..218.33GHz,31250.00kHz, XX YY] U [229.51..231.53GHz,31250.00kHz, XX YY] U [231.31..233.33GHz,31250.00kHz, XX YY]",40152.90814995393,XX YY,2014-01-15 08:12:11,"Scott, Kimberly",Multi-sourceID244_232_12m_C32-1,"Scoville, Nick; Sanders, David; Yan, Lin; Schinnerer, Eva; Sheth, Kartik; Jablonka, Pascale; Kartaltepe, Jeyhan; Combes, Francoise;",0.8348363881803212,0.025590118982649724,0.77195007,uid://A002/X5ce05d/X58,uid://A002/X5ce05d/X59,uid://A002/X78e6fe/Xb88,The evolution in the molecular gas content of Luminous Infrared Galaxies at z = 0.25-0.65,S,TARGET WVR,28.211178249074305,7.3422536669251555,Y,5,Luminous and Ultra-Luminous Infra-Red Galaxies (LIRG & ULIRG),Galaxy evolution,2012.1.00076.S
2012.1.00919.S,GALEX1000+0201,150.1491666666667,2.0204166666666667,237.0490278503039,42.038187407780946,3,2.6733199032110648,488.28125,12m,,6229.44,2015-03-13,"[88.64..90.64GHz,31250.00kHz, XX YY] U [90.64..91.58GHz,488.28kHz, XX YY]",1598.4113576135107,XX YY,2013-12-31 07:55:23,"Kakazu, Yuko",GALEX1000+0201_91_12m_C32-2,"Scoville, Nick; Capak, Peter; Wang, Wei-Hao; Nagao, Tohru; Sheth, Kartik;",0.7805782834443936,0.025067974153121873,5.4517584,uid://A002/X609170/X2b,uid://A002/X609170/X2c,uid://A002/X77c6eb/X35a,Probing molecular gas in low-z analogs of primordial galaxies,S,TARGET WVR,69.91320902216233,16.092587519440816,Y,1,"Low-mass star formation, Astrochemistry",ISM and star formation,2012.1.00919.S
2012.1.00523.S,hz1,149.971875,2.118177777777778,236.80340169460624,41.95087430682718,7,0.34607108267151965,31250.0,12m,,2147.04,2015-03-24,"[283.12..285.12GHz,31250.00kHz, XX YY] U [285.07..287.07GHz,31250.00kHz, XX YY] U [295.12..297.12GHz,31250.00kHz, XX YY] U [297.12..299.12GHz,31250.00kHz, XX YY]",31321.49276763167,XX YY,2013-11-17 08:15:48,"Capak, Peter",hz1_284_12m_C32-1,"Riechers, Dominik; Carollo, Marcella; Yan, Lin; Karim, Alexander; carilli, Chris; Smolcic, Vernesa; Le Fèvre, Olivier; Sheth, Kartik; Lilly, Simon;",0.9418862293413888,0.03509790240919954,0.54567146,uid://A002/X5ce05d/Xe5,uid://A002/X5ce05d/Xe6,uid://A002/X72e960/X1780,Measuring the Infrared Emission and Dynamics for a Population of Primordial Galaxies,S,TARGET WVR,21.64085940895719,2.3367294688705713,Y,11,Lyman Break Galaxies (LBG),Galaxy evolution,2012.1.00523.S
2012.1.00523.S,hz2,150.51713333333333,1.9289438888888888,237.43904716206976,42.28318375577189,7,0.43409766276346318,31250.0,12m,,2147.04,2015-03-26,"[283.83..285.83GHz,31250.00kHz, XX YY] U [285.79..287.79GHz,31250.00kHz, XX YY] U [295.83..297.83GHz,31250.00kHz, XX YY] U [297.83..299.83GHz,31250.00kHz, XX YY]",31246.474117545356,XX YY,2013-11-01 08:55:14,"Capak, Peter",hz2_285_12m_C32-1,"Riechers, Dominik; Carollo, Marcella; Yan, Lin; Karim, Alexander; carilli, Chris; Smolcic, Vernesa; Le Fèvre, Olivier; Sheth, Kartik; Lilly, Simon;",1.0630796636364679,0.037722453610864536,0.897607,uid://A002/X5ce05d/Xc9,uid://A002/X5ce05d/Xca,uid://A002/X7143f6/X18bb,Measuring the Infrared Emission and Dynamics for a Population of Primordial Galaxies,S,TARGET WVR,21.58760752619704,2.570198273622135,Y,11,Lyman Break Galaxies (LBG),Galaxy evolution,2012.1.00523.S
2012.1.00523.S,hz3,150.039275,2.3372027777777777,236.61556510299647,42.13266588641117,7,0.31805942364639617,31250.0,12m,,2963.52,2015-03-27,"[289.41..291.41GHz,31250.00kHz, XX YY] U [291.37..293.37GHz,31250.00kHz, XX YY] U [301.41..303.41GHz,31250.00kHz, XX YY] U [303.41..305.41GHz,31250.00kHz, XX YY]",30675.673202370075,XX YY,2013-10-09 10:03:27,"Capak, Peter",hz3_290_12m_C32-1,"Riechers, Dominik; Carollo, Marcella; Yan, Lin; Karim, Alexander; carilli, Chris; Smolcic, Vernesa; Le Fèvre, Olivier; Sheth, Kartik; Lilly, Simon;",1.0671593194627478,0.03805374149764832,0.3633004,uid://A002/X5ce05d/Xc5,uid://A002/X5ce05d/Xc6,uid://A002/X6f6a58/X818,Measuring the Infrared Emission and Dynamics for a Population of Primordial Galaxies,S,TARGET WVR,21.182659578579422,2.1882952825362403,Y,11,Lyman Break Galaxies (LBG),Galaxy evolution,2012.1.00523.S
2012.1.00523.S,hz4,149.61880416666668,2.0518919444444443,236.6016657287854,41.62489498613272,7,0.36602371405940659,31250.0,12m,,1179.36,2015-03-27,"[289.42..291.42GHz,31250.00kHz, XX YY] U [291.38..293.38GHz,31250.00kHz, XX YY] U [301.42..303.42GHz,31250.00kHz, XX YY] U [303.42..305.42GHz,31250.00kHz, XX YY]",30674.98878603335,XX YY,2013-11-04 08:22:20,"Capak, Peter",hz4_290_12m_C32-1,"Riechers, Dominik; Carollo, Marcella; Yan, Lin; Karim, Alexander; carilli, Chris; Smolcic, Vernesa; Le Fèvre, Olivier; Sheth, Kartik; Lilly, Simon;",1.3218890036356397,0.04713541463909487,0.31071123,uid://A002/X5ce05d/Xd9,uid://A002/X5ce05d/Xda,uid://A002/X71a45c/X1463,Measuring the Infrared Emission and Dynamics for a Population of Primordial Galaxies,S,TARGET WVR,21.182169219894924,2.8837732800934095,Y,11,Lyman Break Galaxies (LBG),Galaxy evolution,2012.1.00523.S
