#          project   SB   GB   MB                    source           rms      beam_maj      beam_min       beam_PA    wavelength        obs_ra       obs_dec        cen_ra       cen_dec    FoV_ra   FoV_dec    NAXIS1    NAXIS2    PIXSC1    PIXSC2                       OBS_DATE     image_file
# 
    2011.0.00097.S    1    1    5             COSMOS_field6      0.209089      0.736665      0.484187       47.7725       876.714   150.1288275     2.1932440   150.1288414     2.1932301   102.300   102.300      1024      1024   0.09990   0.09990     2012-11-02T09:06:10.656000     2011.0.00097.S_SB1_GB1_MB5_COSMOS_field6_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    5             COSMOS_field7      0.205773      0.731715       0.48351       47.2128       876.714   150.2638415     1.9714031   150.2638554     1.9713892   102.300   102.300      1024      1024   0.09990   0.09990     2012-11-02T09:06:10.656000     2011.0.00097.S_SB1_GB1_MB5_COSMOS_field7_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    5             COSMOS_field8      0.212151      0.729352      0.483551       47.5027       876.714   150.2982552     2.0420694   150.2982691     2.0420555   102.300   102.300      1024      1024   0.09990   0.09990     2012-11-02T09:06:10.656000     2011.0.00097.S_SB1_GB1_MB5_COSMOS_field8_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    5             COSMOS_field9      0.209149      0.717466      0.482899       46.8522       876.714   150.3797374     2.0147318   150.3797513     2.0147179   102.300   102.300      1024      1024   0.09990   0.09990     2012-11-02T09:06:10.656000     2011.0.00097.S_SB1_GB1_MB5_COSMOS_field9_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    6           COSMOS2_field10      0.245303        0.5789       0.47248       31.2696       876.714   150.4987987     2.0750113   150.4988126     2.0749975   102.300   102.300      1024      1024   0.09990   0.09990     2012-11-02T10:28:32.063999     2011.0.00097.S_SB1_GB1_MB6_COSMOS2_field10_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    6           COSMOS2_field11       0.25048      0.578265      0.472875       30.5789       876.714   150.5007532     2.6119269   150.5007671     2.6119130   102.299   102.301      1024      1024   0.09990   0.09990     2012-11-02T10:28:32.063999     2011.0.00097.S_SB1_GB1_MB6_COSMOS2_field11_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    6           COSMOS2_field12       0.24607      0.574127      0.472395       30.4495       876.714   150.5089717     2.0401633   150.5089856     2.0401494   102.300   102.300      1024      1024   0.09990   0.09990     2012-11-02T10:28:32.063999     2011.0.00097.S_SB1_GB1_MB6_COSMOS2_field12_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    6           COSMOS2_field13      0.249088       0.57458      0.472746       29.9429       876.714   150.5182294     2.3695459   150.5182433     2.3695320   102.299   102.301      1024      1024   0.09990   0.09990     2012-11-02T10:28:32.063999     2011.0.00097.S_SB1_GB1_MB6_COSMOS2_field13_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    6           COSMOS2_field14      0.252947      0.572869      0.472849       29.8446       876.714   150.5189663     2.1952419   150.5189802     2.1952280   102.300   102.300      1024      1024   0.09990   0.09990     2012-11-02T10:28:32.063999     2011.0.00097.S_SB1_GB1_MB6_COSMOS2_field14_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    6           COSMOS2_field15        0.2517      0.574267      0.473311       29.1704       876.714   150.5414561     2.7316285   150.5414700     2.7316146   102.299   102.301      1024      1024   0.09990   0.09990     2012-11-02T10:28:32.063999     2011.0.00097.S_SB1_GB1_MB6_COSMOS2_field15_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    6           COSMOS2_field16      0.257418      0.572923      0.473981        30.248       876.714   150.5857793     2.3711604   150.5857932     2.3711465   102.299   102.301      1024      1024   0.09990   0.09990     2012-11-02T10:28:32.063999     2011.0.00097.S_SB1_GB1_MB6_COSMOS2_field16_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    6           COSMOS2_field17       0.24768      0.570392      0.475954       30.2631       876.714   150.6447176     1.9532608   150.6447315     1.9532469   102.300   102.300      1024      1024   0.09990   0.09990     2012-11-02T10:28:32.063999     2011.0.00097.S_SB1_GB1_MB6_COSMOS2_field17_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    6           COSMOS2_field18      0.250863      0.571487      0.476505        29.551       876.714   150.7704570     2.3261012   150.7704709     2.3260873   102.299   102.301      1024      1024   0.09990   0.09990     2012-11-02T10:28:32.063999     2011.0.00097.S_SB1_GB1_MB6_COSMOS2_field18_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    6           COSMOS2_field19      0.163005        0.5661      0.481864       26.3176       876.714   149.6545792     2.7470331   149.6545931     2.7470192   102.299   102.301      1024      1024   0.09990   0.09990     2012-11-02T10:28:32.063999     2011.0.00097.S_SB1_GB1_MB6_COSMOS2_field19_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    6           COSMOS2_field20       0.22352      0.568337      0.479973       27.3029       876.714   149.7204312     2.7103118   149.7204451     2.7102979   102.299   102.301      1024      1024   0.09990   0.09990     2012-11-02T10:28:32.063999     2011.0.00097.S_SB1_GB1_MB6_COSMOS2_field20_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    6           COSMOS2_field21      0.223446      0.565029       0.48029       27.6117       876.714   149.7302011     2.0708343   149.7302150     2.0708204   102.300   102.300      1024      1024   0.09990   0.09990     2012-11-02T10:28:32.063999     2011.0.00097.S_SB1_GB1_MB6_COSMOS2_field21_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    6           COSMOS2_field22      0.211416      0.564883      0.481167       27.0829       876.714   149.7525604     2.2140379   149.7525743     2.2140240   102.300   102.300      1024      1024   0.09990   0.09990     2012-11-02T10:28:32.063999     2011.0.00097.S_SB1_GB1_MB6_COSMOS2_field22_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    6           COSMOS2_field23      0.215991      0.563068      0.483553       25.6793       876.714   149.7644041     2.3400961   149.7644180     2.3400823   102.299   102.301      1024      1024   0.09990   0.09990     2012-11-02T10:28:32.063999     2011.0.00097.S_SB1_GB1_MB6_COSMOS2_field23_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    6            COSMOS2_field5      0.242406      0.582111      0.471946        32.008       876.714   150.0951000     2.1937789   150.0951139     2.1937650   102.300   102.300      1024      1024   0.09990   0.09990     2012-11-02T10:28:32.063999     2011.0.00097.S_SB1_GB1_MB6_COSMOS2_field5_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    6            COSMOS2_field6      0.238993      0.582392      0.471996       31.9119       876.714   150.3369653     2.2795284   150.3369792     2.2795145   102.299   102.301      1024      1024   0.09990   0.09990     2012-11-02T10:28:32.063999     2011.0.00097.S_SB1_GB1_MB6_COSMOS2_field6_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    6            COSMOS2_field7      0.259231      0.581619      0.472154       31.6999       876.714   150.3503860     2.2755318   150.3503999     2.2755179   102.299   102.301      1024      1024   0.09990   0.09990     2012-11-02T10:28:32.063999     2011.0.00097.S_SB1_GB1_MB6_COSMOS2_field7_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    6            COSMOS2_field8      0.257307      0.579222      0.472104       31.8298       876.714   150.4186601     1.8580149   150.4186740     1.8580010   102.300   102.300      1024      1024   0.09990   0.09990     2012-11-02T10:28:32.063999     2011.0.00097.S_SB1_GB1_MB6_COSMOS2_field8_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    6            COSMOS2_field9      0.242374      0.581875      0.472551       31.1138       876.714   150.4904041     2.5882533   150.4904180     2.5882394   102.299   102.301      1024      1024   0.09990   0.09990     2012-11-02T10:28:32.063999     2011.0.00097.S_SB1_GB1_MB6_COSMOS2_field9_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    7            COSMOS3_field3       0.19116      0.680701      0.492641       9.69777       876.714   149.9202792     2.0203300   149.9202931     2.0203161   102.300   102.300      1024      1024   0.09990   0.09990     2012-11-03T11:50:43.680000     2011.0.00097.S_SB1_GB1_MB7_COSMOS3_field3_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    7            COSMOS3_field4      0.196144      0.679051      0.494466       9.40008       876.714   149.9329683     1.8057900   149.9329822     1.8057762   102.300   102.300      1024      1024   0.09990   0.09990     2012-11-03T11:50:43.680000     2011.0.00097.S_SB1_GB1_MB7_COSMOS3_field4_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    7            COSMOS3_field5      0.203764      0.684103      0.498176       7.94901       876.714   150.0001381     2.4312470   150.0001520     2.4312331   102.299   102.301      1024      1024   0.09990   0.09990     2012-11-03T11:50:43.680000     2011.0.00097.S_SB1_GB1_MB7_COSMOS3_field5_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    7            COSMOS3_field6       0.20085      0.682459      0.500605       7.62074       876.714   150.0106701     2.3329706   150.0106840     2.3329567   102.299   102.301      1024      1024   0.09990   0.09990     2012-11-03T11:50:43.680000     2011.0.00097.S_SB1_GB1_MB7_COSMOS3_field6_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    7            COSMOS3_field7       0.20792       0.68057      0.504825      -172.988       876.714   150.0232588     2.1440171   150.0232727     2.1440033   102.300   102.300      1024      1024   0.09990   0.09990     2012-11-03T11:50:43.680000     2011.0.00097.S_SB1_GB1_MB7_COSMOS3_field7_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    7            COSMOS3_field8      0.221241      0.680854      0.506846       6.64372       876.714   150.0249811     2.1193934   150.0249950     2.1193795   102.300   102.300      1024      1024   0.09990   0.09990     2012-11-03T11:50:43.680000     2011.0.00097.S_SB1_GB1_MB7_COSMOS3_field8_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    7            COSMOS3_field9      0.215118       0.67913      0.511282        6.2699       876.714   150.1118926     1.9774432   150.1119065     1.9774293   102.300   102.300      1024      1024   0.09990   0.09990     2012-11-03T11:50:43.680000     2011.0.00097.S_SB1_GB1_MB7_COSMOS3_field9_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    8            COSMOS4_field2      0.191121      0.804002      0.542303        46.691       876.714   150.4654792     2.4295900   150.4654931     2.4295761   102.299   102.301      1024      1024   0.09990   0.09990     2012-10-20T09:31:53.759999     2011.0.00097.S_SB1_GB1_MB8_COSMOS4_field2_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    8            COSMOS4_field3      0.184616      0.788342      0.542814       45.9969       876.714   150.4811351     1.9137281   150.4811490     1.9137143   102.300   102.300      1024      1024   0.09990   0.09990     2012-10-20T09:31:53.759999     2011.0.00097.S_SB1_GB1_MB8_COSMOS4_field3_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    8            COSMOS4_field4      0.181387      0.767475      0.539481        44.731       876.714   150.4938232     1.7227403   150.4938371     1.7227264   102.300   102.300      1024      1024   0.09990   0.09990     2012-10-20T09:31:53.759999     2011.0.00097.S_SB1_GB1_MB8_COSMOS4_field4_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    8            COSMOS4_field5      0.178994        0.7671      0.536724       42.9814       876.714   150.5190258     2.5156230   150.5190397     2.5156091   102.299   102.301      1024      1024   0.09990   0.09990     2012-10-20T09:31:53.759999     2011.0.00097.S_SB1_GB1_MB8_COSMOS4_field5_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    8            COSMOS4_field6      0.179623      0.742302      0.534512       41.6448       876.714   150.5273384     1.5913295   150.5273523     1.5913156   102.300   102.300      1024      1024   0.09990   0.09990     2012-10-20T09:31:53.759999     2011.0.00097.S_SB1_GB1_MB8_COSMOS4_field6_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    8            COSMOS4_field7      0.176938       0.73729      0.533502       40.2267       876.714   150.5501425     1.5515415   150.5501564     1.5515276   102.300   102.300      1024      1024   0.09990   0.09990     2012-10-20T09:31:53.759999     2011.0.00097.S_SB1_GB1_MB8_COSMOS4_field7_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    8            COSMOS4_field8       0.17059      0.729887      0.529485       38.4491       876.714   150.6613995     2.0882092   150.6614134     2.0881953   102.300   102.300      1024      1024   0.09990   0.09990     2012-10-20T09:31:53.759999     2011.0.00097.S_SB1_GB1_MB8_COSMOS4_field8_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    8            COSMOS4_field9      0.174399      0.723628      0.527793       37.3003       876.714   150.7517458     2.2921203   150.7517597     2.2921064   102.299   102.301      1024      1024   0.09990   0.09990     2012-10-20T09:31:53.759999     2011.0.00097.S_SB1_GB1_MB8_COSMOS4_field9_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    9           COSMOS5_field10      0.191912      0.631897      0.491055      -1.63777       876.714   149.8941872     2.6216037   149.8942011     2.6215898   102.299   102.301      1024      1024   0.09990   0.09990     2012-10-20T12:12:21.936000     2011.0.00097.S_SB1_GB1_MB9_COSMOS5_field10_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    9           COSMOS5_field11      0.198082      0.628559      0.491561      -2.97176       876.714   149.9094551     1.9956440   149.9094690     1.9956301   102.300   102.300      1024      1024   0.09990   0.09990     2012-10-20T12:12:21.936000     2011.0.00097.S_SB1_GB1_MB9_COSMOS5_field11_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    9            COSMOS5_field5      0.192908      0.626013      0.484205      -178.292       876.714   149.6582000     1.9743800   149.6582139     1.9743661   102.300   102.300      1024      1024   0.09990   0.09990     2012-10-20T12:12:21.936000     2011.0.00097.S_SB1_GB1_MB9_COSMOS5_field5_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    9            COSMOS5_field6      0.181661      0.628341      0.485088       -178.99       876.714   149.7103684     2.5811908   149.7103823     2.5811769   102.299   102.301      1024      1024   0.09990   0.09990     2012-10-20T12:12:21.936000     2011.0.00097.S_SB1_GB1_MB9_COSMOS5_field6_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    9            COSMOS5_field7      0.195892      0.629605      0.485587      0.133308       876.714   149.7831076     2.3717716   149.7831215     2.3717577   102.299   102.301      1024      1024   0.09990   0.09990     2012-10-20T12:12:21.936000     2011.0.00097.S_SB1_GB1_MB9_COSMOS5_field7_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    9            COSMOS5_field8      0.194626      0.634826       0.48552     -0.386938       876.714   149.8149506     2.8070893   149.8149645     2.8070754   102.299   102.301      1024      1024   0.09990   0.09990     2012-10-20T12:12:21.936000     2011.0.00097.S_SB1_GB1_MB9_COSMOS5_field8_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00097.S    1    1    9            COSMOS5_field9      0.196291       0.63254      0.489684     -0.684488       876.714   149.8608431     2.3385043   149.8608570     2.3384904   102.299   102.301      1024      1024   0.09990   0.09990     2012-10-20T12:12:21.936000     2011.0.00097.S_SB1_GB1_MB9_COSMOS5_field9_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00539.S    1    1    1            ECDFS02_field3       0.14834      0.504434      0.409447       73.0958       874.043    53.3247083   -28.1512944    53.3247241   -28.1513083   102.307   102.293      1024      1024   0.09991   0.09990     2012-07-13T10:38:04.271999     2011.0.00539.S_SB1_GB1_MB1_ECDFS02_field3_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00539.S    1    1    1            ECDFS02_field4      0.202279      0.501864      0.410254       73.2677       874.043    51.9667917   -29.1518750    51.9668076   -29.1518889   102.307   102.293      1024      1024   0.09991   0.09990     2012-07-13T10:38:04.271999     2011.0.00539.S_SB1_GB1_MB1_ECDFS02_field4_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00539.S    1    1    1            ECDFS02_field5      0.171798      0.504402      0.408202       72.7874       874.043    53.0445417   -27.0927111    53.0445573   -27.0927250   102.307   102.293      1024      1024   0.09991   0.09990     2012-07-13T10:38:04.271999     2011.0.00539.S_SB1_GB1_MB1_ECDFS02_field5_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00539.S    1    1    2              ELS01_field2      0.107502      0.592759      0.497196       -87.765       874.043     9.5986250   -43.6181389     9.5986442   -43.6181528   102.312   102.288      1024      1024   0.09991   0.09989     2012-06-03T08:34:56.544001     2011.0.00539.S_SB1_GB1_MB2_ELS01_field2_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00539.S    1    1    3            ADFS01_field10      0.126003      0.633188      0.493948      -85.8539       874.043    70.4745000   -54.0643972    70.4745237   -54.0644111   102.318   102.282      1024      1024   0.09992   0.09988     2012-07-30T08:01:12.912000     2011.0.00539.S_SB1_GB1_MB3_ADFS01_field10_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00539.S    1    1    3            ADFS01_field11      0.128085      0.630732      0.495191      -85.5919       874.043    69.6277500   -54.3069389    69.6277738   -54.3069528   102.318   102.282      1024      1024   0.09992   0.09988     2012-07-30T08:01:12.912000     2011.0.00539.S_SB1_GB1_MB3_ADFS01_field11_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00539.S    1    1    3             ADFS01_field4      0.126081      0.643976      0.491557      -86.7449       874.043    72.7400833   -53.2816861    72.7401066   -53.2817000   102.317   102.283      1024      1024   0.09992   0.09989     2012-07-30T08:01:12.912000     2011.0.00539.S_SB1_GB1_MB3_ADFS01_field4_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00539.S    1    1    3             ADFS01_field5      0.130574      0.636268      0.491665      -86.3881       874.043    70.2642917   -53.2113083    70.2643149   -53.2113222   102.317   102.283      1024      1024   0.09992   0.09989     2012-07-30T08:01:12.912000     2011.0.00539.S_SB1_GB1_MB3_ADFS01_field5_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00539.S    1    1    3             ADFS01_field6      0.126699      0.633967      0.500052      -84.7026       874.043    69.0806667   -55.4072667    69.0806911   -55.4072806   102.318   102.282      1024      1024   0.09992   0.09988     2012-07-30T08:01:12.912000     2011.0.00539.S_SB1_GB1_MB3_ADFS01_field6_sci.spw0_1_2_3.cont.I.image.fits
    2011.0.00539.S    1    1    3             ADFS01_field7      0.127049      0.642267      0.489127      -87.0712       874.043    72.6130833   -52.6904611    72.6131062   -52.6904750   102.317   102.283      1024      1024   0.09992   0.09989     2012-07-30T08:01:12.912000     2011.0.00539.S_SB1_GB1_MB3_ADFS01_field7_sci.spw0_1_2_3.cont.I.image.fits
